run_id,iteration,archive_size,igd,gd,hypervolume,spacing,spread,population_feasibility_pct,population_diversity,front
1,11,30,0.022977,0.014313,0.373877,0.028141,0.892533,35.0000,0.718519,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.6752981300852553, 0.8025364634912149], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0370449994270785, 0.06421751768801018], [1.0235757992343246, 0.07936225540272855]]"
1,12,34,0.021124,0.014537,0.375075,0.020753,0.864057,37.0000,0.724378,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.6752981300852553, 0.8025364634912149], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0370449994270785, 0.06421751768801018], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405]]"
1,13,37,0.020938,0.014444,0.375135,0.018926,0.888567,35.0000,0.677665,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.6752981300852553, 0.8025364634912149], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0370449994270785, 0.06421751768801018], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405], [0.1047043225804355, 1.0157014748659232], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174]]"
1,14,38,0.020921,0.014289,0.375135,0.018749,0.899559,28.0000,0.699036,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.6752981300852553, 0.8025364634912149], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0370449994270785, 0.06421751768801018], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405], [0.1047043225804355, 1.0157014748659232], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451]]"
1,15,40,0.019654,0.013249,0.377823,0.016728,0.904620,36.0000,0.612552,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405], [0.1047043225804355, 1.0157014748659232], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579]]"
1,16,41,0.019383,0.013257,0.377911,0.016549,0.901116,38.0000,0.681986,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [1.0077452967468643, 0.09549360115095148], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405], [0.1047043225804355, 1.0157014748659232], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697]]"
1,17,42,0.019326,0.013105,0.378219,0.016204,0.907740,30.0000,0.711597,"[[0.5275691131245277, 0.8116904076341487], [0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9284310781065918, 0.4989908150604118], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.9375439334279827, 0.4461790284203405], [0.1047043225804355, 1.0157014748659232], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448]]"
1,18,43,0.017408,0.011676,0.382107,0.020272,0.881193,43.0000,0.680385,"[[0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.98621627998385, 0.12199500007878061], [0.6794020259621174, 0.7814750517696288], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448], [0.08550482999058859, 1.0125983502907498], [0.5113748072179176, 0.8299541833154608], [0.5188871284643477, 0.8056926447475672], [0.9327714642189393, 0.2056194359564134], [0.9192464213424092, 0.4833331297396599]]"
1,19,43,0.017305,0.011578,0.382362,0.020262,0.881992,32.0000,0.687009,"[[0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.6794020259621174, 0.7814750517696288], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448], [0.08550482999058859, 1.0125983502907498], [0.5113748072179176, 0.8299541833154608], [0.5188871284643477, 0.8056926447475672], [0.9327714642189393, 0.2056194359564134], [0.9192464213424092, 0.4833331297396599], [0.9817443268612239, 0.11247380477301631]]"
1,20,44,0.016897,0.012182,0.384538,0.021373,0.875898,36.0000,0.617050,"[[0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448], [0.08550482999058859, 1.0125983502907498], [0.5113748072179176, 0.8299541833154608], [0.5188871284643477, 0.8056926447475672], [0.9327714642189393, 0.2056194359564134], [0.9192464213424092, 0.4833331297396599], [0.9817443268612239, 0.11247380477301631], [0.6136121074330858, 0.7746257001160171], [0.7990428081280985, 0.530652940648743]]"
1,21,44,0.016897,0.012182,0.384538,0.021373,0.875898,35.0000,0.573738,"[[0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.14737747887093955, 0.9636638205627689], [1.0230517704864974, 0.08559700993876174], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.7766113377840453, 0.7098623123773697], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448], [0.08550482999058859, 1.0125983502907498], [0.5113748072179176, 0.8299541833154608], [0.5188871284643477, 0.8056926447475672], [0.9327714642189393, 0.2056194359564134], [0.9192464213424092, 0.4833331297396599], [0.9817443268612239, 0.11247380477301631], [0.6136121074330858, 0.7746257001160171], [0.7990428081280985, 0.530652940648743]]"
1,22,44,0.017137,0.011929,0.385655,0.021440,0.877222,37.0000,0.561616,"[[0.7464861734206172, 0.7493733819200776], [0.49159083969021605, 0.8658165863861018], [0.726691143003892, 0.766402120551287], [0.16723309219568522, 0.9463848624199002], [0.46832121240564917, 0.8922244053570568], [0.2103235119593739, 0.9303784005282194], [0.8327470994846391, 0.5088613521457654], [0.9625979797200213, 0.13360015245905393], [0.10939152380622078, 0.9940467396309768], [0.7707826473572323, 0.7222592096426914], [1.0167295173597437, 0.09336945678199818], [0.7905171876325278, 0.5526735578976644], [1.0390629043775996, 0.045598871745036906], [0.06458482039102065, 1.0303671446393423], [0.9428913880648386, 0.15632237652517478], [0.7836644223218034, 0.5745152968630357], [1.002996254266349, 0.09930257050135542], [0.9609006999054556, 0.14053320586481075], [0.1762769782262092, 0.9444987512127629], [0.7586297938694038, 0.7315140262024581], [0.16125920193772586, 0.952141293437234], [0.7892081498878623, 0.5654709889402061], [1.0235757992343246, 0.07936225540272855], [0.12760629560508516, 0.987389242550275], [0.12840381959494568, 0.9676757994318008], [0.8296326715713855, 0.5256733677353846], [0.14737747887093955, 0.9636638205627689], [0.06388114304354794, 1.0330217858393451], [0.05736204340125147, 1.0454769393987957], [0.7528075270627443, 0.7419278696458989], [0.5456187789111725, 0.7925480965009888], [1.033405300907707, 0.05248954332962579], [0.17834629065043361, 0.9355162344624952], [1.004197450999863, 0.09489638814622448], [0.08550482999058859, 1.0125983502907498], [0.5113748072179176, 0.8299541833154608], [0.5188871284643477, 0.8056926447475672], [0.9327714642189393, 0.2056194359564134], [0.9192464213424092, 0.4833331297396599], [0.9817443268612239, 0.11247380477301631], [0.6136121074330858, 0.7746257001160171], [0.7990428081280985, 0.530652940648743], [0.7754553315288013, 0.5829970569803777], [1.0188293911753274, 0.07960711449382674]]"
