problem_name,solver_name,run_id,relative_error_distance
G03,CCPSO,1,5076.867618627367
G03,CCPSO,2,1953.785379603885
G03,CCPSO,3,2193.6672803139263
G03,CCPSO,4,4780.4943817776175
G03,CCPSO,5,2568.1388137768195
