problem_name,solver_name,run_id,relative_error_distance
C01,CCPSO,1,
C01,CCPSO,2,
C01,CCPSO,3,
C01,CCPSO,4,
C01,CCPSO,5,
C01,CCPSO,6,
C01,CCPSO,7,
C01,CCPSO,8,
C01,CCPSO,9,
C01,CCPSO,10,
C01,CCPSO,11,
C01,CCPSO,12,
C01,CCPSO,13,
C01,CCPSO,14,
C01,CCPSO,15,
C01,CCPSO,16,
C01,CCPSO,17,
C01,CCPSO,18,
C01,CCPSO,19,
C01,CCPSO,20,
C01,CCPSO,21,
C01,CCPSO,22,
C01,CCPSO,23,
C01,CCPSO,24,
C01,CCPSO,25,
C01,CCPSO,26,
C01,CCPSO,27,
C01,CCPSO,28,
C01,CCPSO,29,
C01,CCPSO,30,
