problem_name,solver_name,run_id,relative_error_distance
CMPB_SODC,CCPSO,1,0.2723924497313175
CMPB_SODC,CCPSO,2,0.35271663677058746
CMPB_SODC,CCPSO,3,0.3531921732885355
CMPB_SODC,CCPSO,4,0.3523401443370937
CMPB_SODC,CCPSO,5,0.3257074501545298
CMPB_SODC,CCPSO,6,0.23503793449619875
CMPB_SODC,CCPSO,7,0.24448041691902092
CMPB_SODC,CCPSO,8,0.15032273359577203
CMPB_SODC,CCPSO,9,0.14998566386769283
CMPB_SODC,CCPSO,10,0.1626175821576791
